^SPX (Standard & Poors 500 Index),2878.99,-16.78
Apr 09 2019 @ 11:09 ET,Bid,2878.64,Ask,2879.5,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
04/10/2019,SPXW190410C03080000,0,0,0,0.05,0,0.3865,0.0014,0.0001,0,3080.000,SPXW190410P03080000,0,0,200.2,202.1,0,0.4242,-0.9967,0.0001,0
04/10/2019,SPXW190410C03090000,0,0,0,0.05,0,0.4039,0.0013,0.0001,0,3090.000,SPXW190410P03090000,0,0,210.2,212.1,0,0.4411,-0.9969,0.0001,0
04/10/2019,SPXW190410C03100000,0,0,0,0.05,0,0.4184,0.0012,0.0001,111,3100.000,SPXW190410P03100000,0,0,220.2,222.1,0,0.4612,-0.9969,0.0001,0
04/10/2019,SPXW190410C03125000,0,0,0,0.05,0,0.4606,0.0011,0,0,3125.000,SPXW190410P03125000,0,0,245.2,247.2,0,0.5341,-0.9956,0.0001,0
04/10/2019,SPXW190410C03150000,0,0,0,0.05,0,0.5009,0.001,0,0,3150.000,SPXW190410P03150000,0,0,270.2,272.1,0,0.5533,-0.9972,0.0001,0
04/10/2019,SPXW190410C03175000,0,0,0,0.05,0,0.5412,0.001,0,0,3175.000,SPXW190410P03175000,0,0,295.1,297.2,0,0.5956,-0.9974,0.0001,0
04/10/2019,SPXW190410C03200000,0,0,0,0.05,0,0.5816,0.0009,0,0,3200.000,SPXW190410P03200000,0,0,320,322.1,0,0,-0.999,0,0
04/10/2019,SPXW190410C03250000,0,0,0,0.05,0,0.6588,0.0008,0,0,3250.000,SPXW190410P03250000,0,0,365.5,376.8,0,0.7307,-0.9976,0.0001,0
04/10/2019,SPXW190410C03300000,0,0,0,0.05,0,0.7347,0.0007,0,0,3300.000,SPXW190410P03300000,0,0,415.7,427,0,0.9216,-0.9941,0.0001,0
04/12/2019,SPXW190412C00700000,0,0,2172.3,2183.6,0,0,0.9989,0,0,700.000,SPXW190412P00700000,0,0,0,0.05,0,4.2225,-0.0001,0,0
04/12/2019,SPXW190412C00800000,0,0,2073,2084.4,0,0,0.9996,0,0,800.000,SPXW190412P00800000,0,0,0,0.05,0,3.8465,-0.0001,0,0
04/12/2019,SPXW190412C00850000,0,0,2022.6,2033.9,0,0,0.9992,0,0,850.000,SPXW190412P00850000,0,0,0,0.05,0,3.626,-0.0001,0,0
04/12/2019,SPXW190412C00900000,0,0,1972.3,1983.7,0,0,0.9987,0,0,900.000,SPXW190412P00900000,0,0,0,0.05,0,3.501,-0.0001,0,0
04/12/2019,SPXW190412C00950000,0,0,1922.3,1933.6,0,0,0.9988,0,0,950.000,SPXW190412P00950000,0,0,0,0.05,0,3.3193,-0.0001,0,0
04/12/2019,SPXW190412C01000000,0,0,1872.8,1884.2,0,0,0.9998,0,0,1000.000,SPXW190412P01000000,0,0,0,0.05,0,3.1785,-0.0001,0,0
04/12/2019,SPXW190412C01050000,0,0,1822.8,1834.2,0,0,0.9996,0,0,1050.000,SPXW190412P01050000,0,0,0,0.05,0,3.0243,-0.0001,0,0
04/12/2019,SPXW190412C01100000,0,0,1772.8,1784.2,0,0,0.9996,0,0,1100.000,SPXW190412P01100000,0,0,0,0.05,0,2.8854,-0.0001,0,0
04/12/2019,SPXW190412C01150000,0,0,1723.2,1734.6,0,2.737,0.9997,0,0,1150.000,SPXW190412P01150000,0,0,0,0.05,0,2.7541,-0.0001,0,0
04/12/2019,SPXW190412C01200000,0,0,1673,1684.4,0,0,0.9997,0,0,1200.000,SPXW190412P01200000,0,0,0,0.05,0,2.6354,-0.0001,0,72
04/12/2019,SPXW190412C01250000,0,0,1622.3,1633.7,0,0,0.9986,0,0,1250.000,SPXW190412P01250000,0,0,0,0.05,0,2.5116,-0.0001,0,0
04/12/2019,SPXW190412C01300000,0,0,1572.4,1583.7,0,0,0.9984,0,0,1300.000,SPXW190412P01300000,0,0,0,0.05,0,2.3992,-0.0001,0,269
04/12/2019,SPXW190412C01350000,0,0,1522.9,1534.3,0,0,0.9996,0,0,1350.000,SPXW190412P01350000,0,0,0,0.05,0,2.3004,-0.0002,0,177
04/12/2019,SPXW190412C01400000,0,0,1472.7,1484.1,0,0,0.9987,0,1,1400.000,SPXW190412P01400000,0,0,0,0.05,0,2.1952,-0.0002,0,408
04/12/2019,SPXW190412C01450000,0,0,1422.7,1434.1,0,0,0.9987,0,0,1450.000,SPXW190412P01450000,0,0,0,0.05,0,2.094,-0.0002,0,283
04/12/2019,SPXW190412C01500000,0,0,1373.2,1384.6,0,0,0.9995,0,0,1500.000,SPXW190412P01500000,0,0,0,0.05,0,2.001,-0.0002,0,9851
04/12/2019,SPXW190412C01525000,0,0,1347.5,1358.9,0,0,0.9977,0,0,1525.000,SPXW190412P01525000,0,0,0,0.05,0,1.9385,-0.0002,0,327
04/12/2019,SPXW190412C01550000,0,0,1322.5,1333.9,0,0,0.9976,0,0,1550.000,SPXW190412P01550000,0,0,0,0.05,0,1.9057,-0.0002,0,374
04/12/2019,SPXW190412C01575000,0,0,1297.4,1308.8,0,0,0.998,0,0,1575.000,SPXW190412P01575000,0,0,0,0.05,0,1.8571,-0.0002,0,70
04/12/2019,SPXW190412C01600000,0,0,1272.4,1283.8,0,0,0.998,0,0,1600.000,SPXW190412P01600000,0,0,0,0.05,0,1.8134,-0.0002,0,10428
04/12/2019,SPXW190412C01625000,0,0,1247.5,1258.9,0,0,0.9975,0,0,1625.000,SPXW190412P01625000,0,0,0,0.05,0,1.76,-0.0002,0,72
04/12/2019,SPXW190412C01650000,0,0,1222.5,1233.8,0,0,0.9977,0,0,1650.000,SPXW190412P01650000,0,0,0,0.05,0,1.7237,-0.0002,0,18508
04/12/2019,SPXW190412C01675000,0,0,1198,1209.4,0,0,0.9997,0,0,1675.000,SPXW190412P01675000,0,0,0,0.05,0,1.6647,-0.0002,0,97
04/12/2019,SPXW190412C01700000,0,0,1173,1184.4,0,0,0.9998,0,0,1700.000,SPXW190412P01700000,0,0,0,0.05,0,1.6267,-0.0002,0,551
04/12/2019,SPXW190412C01725000,0,0,1148,1159.4,0,0,0.9994,0,0,1725.000,SPXW190412P01725000,0,0,0,0.05,0,1.5899,-0.0002,0,837
04/12/2019,SPXW190412C01750000,0,0,1122.8,1134.2,0,0,0.9982,0,0,1750.000,SPXW190412P01750000,0,0,0,0.05,0,1.547,-0.0002,0,155
04/12/2019,SPXW190412C01775000,0,0,1098,1109.4,0,0,0.9994,0,0,1775.000,SPXW190412P01775000,0,0,0,0.05,0,1.501,-0.0002,0,809
04/12/2019,SPXW190412C01800000,0,0,1073.1,1084.4,0,0,0.9995,0,0,1800.000,SPXW190412P01800000,0,0,0,0.05,0,1.4614,-0.0002,0,4204
04/12/2019,SPXW190412C01825000,0,0,1048.4,1059.8,0,1.5424,0.9991,0,0,1825.000,SPXW190412P01825000,0,0,0,0.05,0,1.419,-0.0002,0,90
04/12/2019,SPXW190412C01850000,0,0,1022.6,1034,0,0,0.9996,0,0,1850.000,SPXW190412P01850000,0,0,0,0.05,0,1.376,-0.0003,0,1693
04/12/2019,SPXW190412C01875000,0,0,997.6,1009,0,0,0.9996,0,0,1875.000,SPXW190412P01875000,0,0,0,0.05,0,1.342,-0.0003,0,53
04/12/2019,SPXW190412C01900000,0,0,973.1,984.4,0,0,0.9997,0,0,1900.000,SPXW190412P01900000,0,0,0,0.05,0,1.2979,-0.0003,0,2074
04/12/2019,SPXW190412C01925000,0,0,947.6,959,0,0,0.9997,0,0,1925.000,SPXW190412P01925000,0,0,0,0.05,0,1.2605,-0.0003,0,70
04/12/2019,SPXW190412C01950000,0,0,922.6,934,0,0,0.9965,0,0,1950.000,SPXW190412P01950000,0,0,0,0.05,0,1.2197,-0.0003,0,109
04/12/2019,SPXW190412C01975000,0,0,897.5,908.9,0,0,0.997,0,0,1975.000,SPXW190412P01975000,0,0,0,0.05,0,1.1885,-0.0003,0,43
04/12/2019,SPXW190412C02000000,0,0,878,880,0,0,0.9989,0,2,2000.000,SPXW190412P02000000,0,0,0,0.05,0,1.1465,-0.0003,0,906
04/12/2019,SPXW190412C02050000,0,0,828,830.1,0,0,0.9994,0,0,2050.000,SPXW190412P02050000,0,0,0,0.05,0,1.0767,-0.0003,0,1628
04/12/2019,SPXW190412C02075000,0,0,802.9,805.1,0,0,0.9995,0,0,2075.000,SPXW190412P02075000,0,0,0,0.05,0,1.0322,-0.0003,0,2820
04/12/2019,SPXW190412C02100000,0,0,777.9,780,0,0,0.9995,0,0,2100.000,SPXW190412P02100000,0,0,0,0.05,0,0.9993,-0.0003,0,6989
04/12/2019,SPXW190412C02125000,0,0,753.1,755.2,0,1.0382,0.999,0,2,2125.000,SPXW190412P02125000,0,0,0,0.05,0,0.965,-0.0003,0,1838
04/12/2019,SPXW190412C02150000,0,0,728.1,730.2,0,0.9942,0.999,0,0,2150.000,SPXW190412P02150000,0,0,0,0.05,0,0.9298,-0.0004,0,5203
04/12/2019,SPXW190412C02175000,0,0,703.1,705.2,0,0.9499,0.9991,0,0,2175.000,SPXW190412P02175000,0,0,0,0.05,0,0.8959,-0.0004,0,638
04/12/2019,SPXW190412C02190000,0,0,688,690.1,0,0,0.9991,0,0,2190.000,SPXW190412P02190000,0,0,0,0.05,0,0.878,-0.0004,0,10
04/12/2019,SPXW190412C02200000,0,0,678,680.1,0,0,0.9991,0,1,2200.000,SPXW190412P02200000,0,0,0,0.05,0,0.8645,-0.0004,0,1294
04/12/2019,SPXW190412C02210000,0,0,668,670.1,0,0,0.9991,0,0,2210.000,SPXW190412P02210000,0,0,0,0.05,0,0.8492,-0.0004,0,13
04/12/2019,SPXW190412C02220000,0,0,658,660.1,0,0,0.9991,0,0,2220.000,SPXW190412P02220000,0,0,0,0.05,0,0.8351,-0.0004,0,351
04/12/2019,SPXW190412C02225000,0,0,653,655.1,0,0,0.9991,0,0,2225.000,SPXW190412P02225000,0,0,0,0.05,0,0.8296,-0.0004,0,424
04/12/2019,SPXW190412C02230000,0,0,648,650.1,0,0,0.9991,0,0,2230.000,SPXW190412P02230000,0,0,0,0.05,0,0.8215,-0.0004,0,41
04/12/2019,SPXW190412C02240000,0,0,637.9,640.1,0,0,0.9992,0,0,2240.000,SPXW190412P02240000,0,0,0,0.05,0,0.808,-0.0004,0,31
04/12/2019,SPXW190412C02250000,0,0,627.9,630.1,0,0,0.9992,0,0,2250.000,SPXW190412P02250000,0,0,0,0.05,0,0.7953,-0.0004,0,1122
04/12/2019,SPXW190412C02260000,0,0,618.1,620.1,0,0,0.9992,0,0,2260.000,SPXW190412P02260000,0,0,0,0.05,0,0.7833,-0.0004,0,434
04/12/2019,SPXW190412C02270000,0,0,608.1,610.1,0,0,0.9992,0,0,2270.000,SPXW190412P02270000,0,0,0,0.05,0,0.77,-0.0005,0,26
04/12/2019,SPXW190412C02275000,0,0,602.9,605.1,0,0,0.9992,0,1,2275.000,SPXW190412P02275000,0,0,0,0.05,0,0.7638,-0.0005,0,264
04/12/2019,SPXW190412C02280000,0,0,598.1,600.1,0,0,0.9993,0,1,2280.000,SPXW190412P02280000,0,0,0,0.05,0,0.7543,-0.0004,0,2970
04/12/2019,SPXW190412C02290000,0,0,588.1,590.3,0,0.8129,0.9986,0,0,2290.000,SPXW190412P02290000,0,0,0,0.05,0,0.7444,-0.0005,0,5582
04/12/2019,SPXW190412C02300000,0,0,578.1,580.1,0,0,0.9993,0,0,2300.000,SPXW190412P02300000,0,0,0,0.05,0,0.7293,-0.0005,0,987
04/12/2019,SPXW190412C02310000,0,0,568.1,570.3,0,0.7805,0.9986,0,0,2310.000,SPXW190412P02310000,0,0,0,0.05,0,0.715,-0.0005,0,134
04/12/2019,SPXW190412C02320000,0,0,558.1,560.1,0,0,0.9994,0,0,2320.000,SPXW190412P02320000,0,0,0,0.05,0,0.7047,-0.0005,0,260
04/12/2019,SPXW190412C02325000,0,0,553,555.1,0,0,0.9994,0,0,2325.000,SPXW190412P02325000,0,0,0,0.05,0,0.6969,-0.0005,0,385
04/12/2019,SPXW190412C02330000,0,0,548.1,550.1,0,0,0.9994,0,0,2330.000,SPXW190412P02330000,0,0,0,0.05,0,0.6916,-0.0005,0,2968
04/12/2019,SPXW190412C02335000,0,0,543,545.1,0,0,0.9994,0,0,2335.000,SPXW190412P02335000,0,0,0,0.05,0,0.6835,-0.0005,0,10034
04/12/2019,SPXW190412C02340000,0,0,538.1,540.2,0,0.6585,0.9994,0,0,2340.000,SPXW190412P02340000,0,0,0,0.05,0,0.679,-0.0005,0,543
04/12/2019,SPXW190412C02345000,0,0,533.1,535.2,0,0.6401,0.9995,0,0,2345.000,SPXW190412P02345000,0,0,0,0.05,0,0.6716,-0.0005,0,207
04/12/2019,SPXW190412C02350000,0,0,528.1,530.2,0,0.6349,0.9995,0,3,2350.000,SPXW190412P02350000,0,0,0,0.05,0,0.6654,-0.0005,0,7072
04/12/2019,SPXW190412C02355000,0,0,523.1,525.2,0,0.627,0.9995,0,0,2355.000,SPXW190412P02355000,0,0,0,0.05,0,0.6579,-0.0005,0,53
04/12/2019,SPXW190412C02360000,0,0,518.1,520.2,0,0.6113,0.9995,0,0,2360.000,SPXW190412P02360000,0,0,0,0.05,0,0.6515,-0.0005,0,162
04/12/2019,SPXW190412C02365000,0,0,513.1,515.2,0,0.6079,0.9995,0,0,2365.000,SPXW190412P02365000,0,0,0,0.05,0,0.6465,-0.0005,0,167
04/12/2019,SPXW190412C02370000,0,0,508.1,510.2,0,0.5955,0.9996,0,0,2370.000,SPXW190412P02370000,0,0,0,0.05,0,0.6403,-0.0006,0,1610
04/12/2019,SPXW190412C02375000,0,0,503.1,505.2,0,0.5797,0.9996,0,0,2375.000,SPXW190412P02375000,0,0,0,0.05,0,0.6337,-0.0006,0,2702
04/12/2019,SPXW190412C02380000,0,0,498.1,500.2,0,0.564,0.9996,0,0,2380.000,SPXW190412P02380000,0,0,0,0.05,0,0.6266,-0.0006,0,259
04/12/2019,SPXW190412C02385000,0,0,493,495.2,0,0,0.9996,0,0,2385.000,SPXW190412P02385000,0,0,0,0.05,0,0.6196,-0.0006,0,44
04/12/2019,SPXW190412C02390000,0,0,488.1,490.1,0,0,0.9997,0,0,2390.000,SPXW190412P02390000,0,0,0,0.05,0,0.6129,-0.0006,0,2078
04/12/2019,SPXW190412C02395000,0,0,483.1,485.1,0,0,0.9997,0,0,2395.000,SPXW190412P02395000,0,0,0,0.05,0,0.6081,-0.0006,0,495
04/12/2019,SPXW190412C02400000,0,0,478,480.1,0,0,0.9997,0,6,2400.000,SPXW190412P02400000,0,0,0,0.05,0,0.6012,-0.0006,0,8681
04/12/2019,SPXW190412C02405000,0,0,473,475.1,0,0,0.9987,0,0,2405.000,SPXW190412P02405000,0,0,0,0.05,0,0.5956,-0.0006,0,10
04/12/2019,SPXW190412C02410000,0,0,468.2,470.2,0,0.6213,0.9987,0,140,2410.000,SPXW190412P02410000,0,0,0,0.05,0,0.5893,-0.0006,0,223
04/12/2019,SPXW190412C02415000,0,0,463.2,465.2,0,0.6133,0.9987,0,0,2415.000,SPXW190412P02415000,0,0,0,0.05,0,0.583,-0.0006,0,14
04/12/2019,SPXW190412C02420000,0,0,458.2,460.3,0,0.6437,0.9979,0,0,2420.000,SPXW190412P02420000,0,0,0,0.05,0,0.5762,-0.0006,0,915
04/12/2019,SPXW190412C02425000,0,0,453,455.1,0,0,0.9988,0,12,2425.000,SPXW190412P02425000,0,0,0,0.05,0,0.5703,-0.0006,0,554
04/12/2019,SPXW190412C02430000,0,0,448.2,450.3,0,0.6286,0.9979,0,0,2430.000,SPXW190412P02430000,0,0,0,0.05,0,0.5631,-0.0006,0,120
04/12/2019,SPXW190412C02435000,0,0,443.2,445.3,0,0.6211,0.9979,0,0,2435.000,SPXW190412P02435000,0,0,0,0.05,0,0.5568,-0.0006,0,14
04/12/2019,SPXW190412C02440000,0,0,438.2,440.3,0,0.6137,0.9979,0,0,2440.000,SPXW190412P02440000,0,0,0,0.05,0,0.5505,-0.0006,0,2127
04/12/2019,SPXW190412C02445000,0,0,433,435.1,0,0,0.9988,0,0,2445.000,SPXW190412P02445000,0,0,0,0.05,0,0.5441,-0.0006,0,1834
04/12/2019,SPXW190412C02450000,0,0,428.2,430.3,0,0.5988,0.9979,0,10,2450.000,SPXW190412P02450000,0,0,0,0.05,0,0.5377,-0.0007,0,1097
04/12/2019,SPXW190412C02455000,0,0,423.1,425.2,0,0,0.9988,0,10,2455.000,SPXW190412P02455000,0,0,0,0.05,0,0.5317,-0.0007,0,4006
04/12/2019,SPXW190412C02460000,0,0,418.1,420.2,0,0,0.9988,0,10,2460.000,SPXW190412P02460000,0,0,0,0.05,0,0.5251,-0.0007,0,235
04/12/2019,SPXW190412C02465000,0,0,413.1,415.2,0,0,0.9989,0,0,2465.000,SPXW190412P02465000,0,0,0,0.05,0,0.5193,-0.0007,0,865
04/12/2019,SPXW190412C02470000,0,0,408.2,410.3,0,0.5692,0.9979,0,0,2470.000,SPXW190412P02470000,0,0,0,0.05,0,0.5128,-0.0007,0,166
04/12/2019,SPXW190412C02475000,0,0,403.1,405.2,0,0,0.9989,0,10,2475.000,SPXW190412P02475000,0,0,0,0.05,0,0.5068,-0.0007,0,414
04/12/2019,SPXW190412C02480000,0,0,398.1,400.2,0,0,0.9988,0,0,2480.000,SPXW190412P02480000,0,0,0,0.05,0,0.5,-0.0007,0,79
04/12/2019,SPXW190412C02485000,0,0,393.2,395.4,0,0.5717,0.9969,0.0001,0,2485.000,SPXW190412P02485000,0,0,0,0.05,0,0.4938,-0.0007,0,251
04/12/2019,SPXW190412C02490000,0,0,388.2,390.4,0,0.5642,0.9969,0.0001,0,2490.000,SPXW190412P02490000,0,0,0,0.05,0,0.488,-0.0007,0,96
04/12/2019,SPXW190412C02495000,0,0,383.2,385.2,0,0.4906,0.9989,0,0,2495.000,SPXW190412P02495000,0,0,0,0.05,0,0.4791,-0.0007,0,457
04/12/2019,SPXW190412C02500000,0,0,378.2,380.4,0,0.5491,0.9969,0.0001,1,2500.000,SPXW190412P02500000,0,0,0,0.05,0,0.4751,-0.0007,0,4323
04/12/2019,SPXW190412C02505000,0,0,373.2,375.2,0,0.4758,0.9989,0,0,2505.000,SPXW190412P02505000,0,0,0,0.05,0,0.4669,-0.0007,0,47
04/12/2019,SPXW190412C02510000,0,0,368.2,370.4,0,0.5341,0.9969,0.0001,0,2510.000,SPXW190412P02510000,0,0,0,0.05,0,0.4625,-0.0008,0,1264
04/12/2019,SPXW190412C02515000,0,0,363.2,365.2,0,0.4623,0.9989,0,0,2515.000,SPXW190412P02515000,0,0,0,0.05,0,0.4535,-0.0007,0,1232
04/12/2019,SPXW190412C02520000,0,0,358.2,360.3,0,0.4948,0.9978,0,100,2520.000,SPXW190412P02520000,0,0,0,0.05,0,0.4502,-0.0008,0,1995
04/12/2019,SPXW190412C02525000,0,0,353.1,355.2,0,0,0.999,0,10,2525.000,SPXW190412P02525000,0.05,0.025,0,0.05,2,0.442,-0.0007,0,6885
04/12/2019,SPXW190412C02530000,0,0,348.2,350.3,0,0.4801,0.9978,0,11,2530.000,SPXW190412P02530000,0.05,0,0,0.05,18,0.436,-0.0008,0,1225
04/12/2019,SPXW190412C02535000,0,0,343.1,345.2,0,0,0.999,0,0,2535.000,SPXW190412P02535000,0,0,0,0.05,0,0.4321,-0.0008,0,195
04/12/2019,SPXW190412C02540000,0,0,338.1,340.2,0,0,0.999,0,1,2540.000,SPXW190412P02540000,0,0,0,0.05,0,0.4229,-0.0008,0,1260
04/12/2019,SPXW190412C02545000,0,0,333,335.2,0,0,0.9991,0,0,2545.000,SPXW190412P02545000,0,0,0,0.05,0,0.4181,-0.0008,0,286
04/12/2019,SPXW190412C02550000,0,0,328.2,330.3,0,0.4507,0.9978,0.0001,13,2550.000,SPXW190412P02550000,0.05,0.025,0,0.05,2,0.4122,-0.0008,0,3783
04/12/2019,SPXW190412C02555000,0,0,323,325.3,0,0,0.9991,0,0,2555.000,SPXW190412P02555000,0,0,0,0.05,0,0.406,-0.0008,0,220
04/12/2019,SPXW190412C02560000,0,0,318.2,320.3,0,0.4372,0.9978,0.0001,0,2560.000,SPXW190412P02560000,0,0,0,0.1,0,0.4236,-0.0015,0,1439
04/12/2019,SPXW190412C02565000,0,0,313.2,315.3,0,0.4297,0.9978,0.0001,0,2565.000,SPXW190412P02565000,0.1,0.05,0,0.1,40,0.4173,-0.0015,0,363
04/12/2019,SPXW190412C02570000,0,0,308.2,310.3,0,0.4217,0.9978,0.0001,0,2570.000,SPXW190412P02570000,0.05,0,0,0.1,5,0.4108,-0.0015,0,160
04/12/2019,SPXW190412C02575000,0,0,303,305.3,0,0,0.9992,0,0,2575.000,SPXW190412P02575000,0.05,0.025,0,0.1,5,0.4034,-0.0015,0,3435
04/12/2019,SPXW190412C02580000,0,0,298.2,300.3,0,0.4062,0.9979,0.0001,0,2580.000,SPXW190412P02580000,0,0,0,0.1,0,0.397,-0.0016,0,1935
04/12/2019,SPXW190412C02585000,0,0,293.2,295.3,0,0.4002,0.9978,0.0001,0,2585.000,SPXW190412P02585000,0,0,0,0.1,0,0.3915,-0.0016,0,602
04/12/2019,SPXW190412C02590000,0,0,288,290.3,0,0,0.9993,0,0,2590.000,SPXW190412P02590000,0,0,0,0.1,0,0.3851,-0.0016,0.0001,662
04/12/2019,SPXW190412C02595000,0,0,283.3,285.2,0,0.3852,0.9978,0.0001,0,2595.000,SPXW190412P02595000,0,0,0,0.1,0,0.3788,-0.0017,0.0001,605
04/12/2019,SPXW190412C02600000,0,0,278.1,280,0,0,0.9993,0,6,2600.000,SPXW190412P02600000,0.05,-0.025,0.05,0.1,22,0.3861,-0.0024,0.0001,19529
04/12/2019,SPXW190412C02605000,0,0,273.3,275.1,0,0.3138,0.9995,0,0,2605.000,SPXW190412P02605000,0,0,0,0.1,0,0.3656,-0.0017,0.0001,115
04/12/2019,SPXW190412C02610000,0,0,268.3,270.1,0,0.3138,0.9994,0,0,2610.000,SPXW190412P02610000,0.05,-0.025,0,0.1,40,0.3592,-0.0017,0.0001,428
04/12/2019,SPXW190412C02615000,0,0,263.3,265.1,0,0.2981,0.9995,0,0,2615.000,SPXW190412P02615000,0,0,0,0.1,0,0.3528,-0.0018,0.0001,2252
04/12/2019,SPXW190412C02620000,0,0,258.3,260.1,0,0.2824,0.9996,0,2,2620.000,SPXW190412P02620000,0,0,0.05,0.1,0,0.3603,-0.0026,0.0001,2518
04/12/2019,SPXW190412C02625000,0,0,253.3,255.2,0,0.3433,0.9978,0.0001,2,2625.000,SPXW190412P02625000,0,0,0,0.1,0,0.3392,-0.0018,0.0001,7593
04/12/2019,SPXW190412C02630000,0,0,248.2,250.2,0,0.2667,0.9996,0,1,2630.000,SPXW190412P02630000,0,0,0.05,0.1,0,0.3465,-0.0026,0.0001,528
04/12/2019,SPXW190412C02635000,0,0,243.1,245.2,0,0,0.9997,0,0,2635.000,SPXW190412P02635000,0,0,0.05,0.1,0,0.3401,-0.0027,0.0001,359
04/12/2019,SPXW190412C02640000,0,0,238.3,240.2,0,0.3213,0.9978,0.0001,0,2640.000,SPXW190412P02640000,0,0,0.05,0.1,0,0.3335,-0.0027,0.0001,644
04/12/2019,SPXW190412C02645000,0,0,233.1,235.2,0,0,0.9977,0.0001,1,2645.000,SPXW190412P02645000,0,0,0,0.1,0,0.3137,-0.0019,0.0001,417
04/12/2019,SPXW190412C02650000,0,0,228.3,230.1,0,0,0.9978,0.0001,720,2650.000,SPXW190412P02650000,0,0,0.05,0.1,0,0.3203,-0.0028,0.0001,9519
04/12/2019,SPXW190412C02655000,0,0,223.1,225.2,0,0,0.9977,0.0001,26,2655.000,SPXW190412P02655000,0,0,0.05,0.1,0,0.3133,-0.0028,0.0001,346
04/12/2019,SPXW190412C02660000,0,0,218.3,220.2,0,0.2934,0.9978,0.0001,58,2660.000,SPXW190412P02660000,0,0,0.05,0.1,0,0.3067,-0.0029,0.0001,1681
04/12/2019,SPXW190412C02665000,0,0,213.3,215,0,0,0.9978,0.0001,15,2665.000,SPXW190412P02665000,0,0,0.05,0.1,0,0.3002,-0.003,0.0001,460
04/12/2019,SPXW190412C02670000,0,0,208.3,210.2,0,0.2796,0.9978,0.0001,17,2670.000,SPXW190412P02670000,0.1,0.025,0.05,0.1,2,0.2943,-0.0031,0.0001,475
04/12/2019,SPXW190412C02675000,0,0,203.3,205.2,0,0.2736,0.9977,0.0001,15,2675.000,SPXW190412P02675000,0.11,0.035,0.05,0.1,1050,0.2873,-0.0031,0.0001,9249
04/12/2019,SPXW190412C02680000,0,0,198.1,200.2,0,0,0.9978,0.0001,9,2680.000,SPXW190412P02680000,0,0,0.05,0.1,0,0.2811,-0.0032,0.0001,913
04/12/2019,SPXW190412C02685000,0,0,193.3,195.4,0,0.2936,0.9943,0.0002,14,2685.000,SPXW190412P02685000,0.1,0,0.05,0.15,1,0.2825,-0.0041,0.0002,379
04/12/2019,SPXW190412C02690000,0,0,188.2,190.2,0,0,0.9978,0.0001,13,2690.000,SPXW190412P02690000,0.1,0.025,0.05,0.15,501,0.2757,-0.0042,0.0002,1930
04/12/2019,SPXW190412C02695000,0,0,183.3,185.2,0,0.2443,0.9978,0.0001,0,2695.000,SPXW190412P02695000,0.15,0.05,0.05,0.15,2,0.2692,-0.0044,0.0002,489
04/12/2019,SPXW190412C02700000,0,0,178.3,180.1,0,0,0.9978,0.0001,30,2700.000,SPXW190412P02700000,0.15,0.075,0.05,0.15,86,0.2624,-0.0045,0.0002,9866
04/12/2019,SPXW190412C02705000,0,0,173.2,175.2,0,0,0.9978,0.0001,27,2705.000,SPXW190412P02705000,0,0,0.05,0.15,0,0.2557,-0.0046,0.0002,695
04/12/2019,SPXW190412C02710000,0,0,168.2,170.2,0,0,0.9978,0.0001,23,2710.000,SPXW190412P02710000,0.1,0,0.05,0.15,2,0.2489,-0.0047,0.0002,9118
04/12/2019,SPXW190412C02715000,0,0,163.3,165.3,0,0.2378,0.9956,0.0002,30,2715.000,SPXW190412P02715000,0.1,0,0.05,0.15,1,0.2419,-0.0048,0.0002,1685
04/12/2019,SPXW190412C02720000,0,0,158.3,160.3,0,0.2309,0.9955,0.0002,67,2720.000,SPXW190412P02720000,0.15,0.05,0.05,0.15,38,0.2351,-0.0049,0.0002,914
04/12/2019,SPXW190412C02725000,0,0,153.3,155.3,0,0.2233,0.9955,0.0002,29,2725.000,SPXW190412P02725000,0.15,0.025,0.1,0.2,6299,0.2394,-0.007,0.0003,16087
04/12/2019,SPXW190412C02730000,0,0,148.4,150.1,0,0.1971,0.9978,0.0001,459,2730.000,SPXW190412P02730000,0.1,0,0.1,0.2,1,0.2323,-0.0072,0.0003,3261
04/12/2019,SPXW190412C02735000,0,0,143.4,145.1,0,0.1907,0.9978,0.0001,219,2735.000,SPXW190412P02735000,0.15,0.05,0.1,0.2,2,0.2253,-0.0074,0.0003,562
04/12/2019,SPXW190412C02740000,142.45,-11.1,138.4,140.1,35,0.1841,0.9977,0.0001,133,2740.000,SPXW190412P02740000,0.18,0.08,0.1,0.2,45,0.2182,-0.0077,0.0004,1113
04/12/2019,SPXW190412C02745000,0,0,133.3,135.3,0,0.1957,0.9951,0.0003,93,2745.000,SPXW190412P02745000,0.2,0.075,0.1,0.25,37,0.2151,-0.0089,0.0004,2425
04/12/2019,SPXW190412C02750000,0,0,128.4,130.4,0,0.2083,0.9905,0.0004,1844,2750.000,SPXW190412P02750000,0.2,0.075,0.15,0.25,459,0.2114,-0.0102,0.0005,9678
